sender,no_reacts,text,label
$USER0618,0,Dar neonazisti ucraineni citi copii rușii au murit din 2014 ști ma batate Dumnezeu de nebun,ABUSE
$USER0173,2,Ești putinist se vede de la o posta Aurelian!Vrei sa pari auta,OTHER
$USER1487,2,"Oameni au dreptate nu este problema noastră ce face Rusia , mesajul nostru este să fim neutri ,neutri domnilor și relația de prietenie cu Rusia",OTHER
$USER3134,0,"George simion este un TRADATOR DE TARA NOASTRA,,,TOTI SUNTETI ORGANIZATI CRIMINALI S-I SHICOPATI DEBILI MINTALI si sclvai Ocultei Mondiale si Dusmani POPORULUI ROMAN",ABUSE
$USER0991,0,Cu Măciucă care are o burtă cât casa de fapt toți din Parlament au burtă cât casa Ce dracului să mai lupte jegurile astea,ABUSE
$USER4047,0,Are iohanis pe cine sa cheme în armata bagasar pula în masa,ABUSE
$USER0117,5,"Chiar asa domnule Terhes, chiar asa varzā este Armata Rusa??, pāi dacā vrea Rusia vā ia Bruxelul de unde mâncati pâine albā, domnule Terhes",OTHER
$USER2971,0,"Stiti bancul ala cu ""ne-au cautat si in cur si nu ne-au gasit""? Cam asa este cu recensamantul.",PROFANITY
$USER1921,0,"Multumim din suflet, sunteti vocea noastra!",OTHER
$USER1459,0,"Putin nu este așa criminal cum ziceți ,Biden este mai mare decăt el",OTHER
$USER3592,0,"Mergeți, duceți-vă dracului de stafilococi putinisti !!!",ABUSE
$USER0328,2,"Cine este “desteptul” asta de comentator???? Kamala, mars de unde ai venit. Nu te vrem",INSULT
$USER0257,0,Cu ocazia războiului creste populația romaniei,OTHER
$USER3650,0,A aparut coaie agent,PROFANITY
$USER1306,1,"Fratilor au crescut preturile la tot ,,, handicatilor care ne conduc din vrăjeală",INSULT
$USER1807,0,Pace !și RRSPECT,OTHER
$USER3674,0,Ai imbatranit urat si prost,INSULT
$USER2794,0,Trei rahați alterați!,INSULT
$USER0082,0,Terhes te-am iubit pana la Ucraina,OTHER
$USER1311,2,Dacă nați putut sa omorâți oameni cu vacinu au băgați an război nenorociților,INSULT
$USER2155,1,Ti-e fricä fraiere?,INSULT
$USER1440,0,Parinte te-ai vindut,OTHER
$USER0120,0,Dr CĂLIN GEORGESCU Președinte al României !!!!,OTHER
$USER1615,0,As oprit Livul nenorociți ăștia,INSULT
$USER0002,0,Ioha este santajat cu traficul de copii .,OTHER
$USER0693,0,S- a c..at Neamtu pe el cand l- a vazut pe Ionascu,INSULT
$USER1238,0,Pace nebunie mare in tara asa de ziua femeii hu hu mor cu voi de git fara sa va atingeti de copii nostri,OTHER
$USER3484,0,Jigodile jos astazi,ABUSE
$USER1260,0,STOP draftul! Vrem pace!!!,OTHER
$USER0283,0,"Bai Lazarus ,dar taci asa fără sa-i spui lu boul asta ca occidentul ne a luat toate resursele....Hai Cezar spune-i prostului adevărul...",INSULT
$USER1690,0,Doamne ajută părinte!,OTHER
$USER3860,0,Futuvă ruși în gît de jandarmii pulii,ABUSE
$USER3250,0,"Romanii pleaca,,apoi aveti pretentii sa se intoarca pt recrutare,,va veni dracu,,diaspora nu se intiarce pt curu vostru,,,",PROFANITY
$USER0115,0,Cei din guvern si sanatate si au pierdut deja job ul din cauza vaxului.Din pacate Trudeau ne a inscris in programul pilot al WEF ptr digital ID. Hard times ahead for Canada.,OTHER
$USER1261,0,Ce mint asta pesedisti,OTHER
$USER1488,0,Taci Lazarus sa ascultam idei bune de la omul asta deștept.,OTHER
$USER0356,2,NEUTRALITATEEEEEEEEE,OTHER
$USER4245,2,Doamne asa inculti nu am avut nici.o dată la conducere ca ăștia !! Nu sunteți capabili să conduceți tara dați-vă demisia mă nenorociților !!,INSULT
$USER0194,0,Chiriac și Pieleanu PROȘTI PROPAGANDIȘTI Huooooooo Plecați dracu acasă,INSULT
$USER2634,3,De proşti ce sunt românii cu siguranță vor intra în război!,INSULT
$USER2687,1,DINCU AR REBUI SASI DEA DEMISIA SI SA TREACA IN CAZARMA LA SRI RUSINE DINCULE ESTI INCOMPETENT LA M APARARI,INSULT
$USER1615,0,"Baaaaa Nenorociților De la Palat , ieșit afară din Parlamentări",INSULT
$USER3154,0,Diana ci RECESAMINTIL ce vor dpbitociiiiiiiii ???,INSULT
$USER1480,0,Pe noi ne ascuta cineva ?,OTHER
$USER1729,1,Jos Iohanis astazi maine e prea tarziu!!!,OTHER
$USER1006,0,"Ce mai latră ,că asta numai minciuni spune .",INSULT
$USER1785,1,"Nădejdea noastră ,e numai la tine Doamne căci tu ai zis ,când și venit printre noi Veniți la mine ,toți cei osteniți și împovărați ,și eu va voi odihni pe voi",OTHER
$USER0246,0,O să beliți voi p... Fără NATO dacă tot comentați aiurea,ABUSE
$USER0413,0,DAAA PREȘEDINTELE AMERICAN ARE MULTĂ TREABĂ.SA ANGAJAT !,OTHER
$USER3064,0,"Trei gunoaie , pe sticlă!",INSULT
$USER2871,0,"Multe știi fata bine ca ai susținător un alt prost cu cit sunteti plătiți sa "" macaniti?",INSULT
$USER0596,0,"Americani l,au procvocat pe putin ,,de ce s,au anfiintat an jurul rusiei si vor si ucraina de ce ? Vor sa atace rusia (AMERICA = BALAURUL DIN BIBLIE )",OTHER
$USER1437,0,Acum urmeaza o alta prostie nu o alta pandemie...pandemia sunteti voi care va doriti pandemie ..huuuu.sa al ia dracu si pe Critian .....popa prostu,ABUSE
$USER1689,0,MA CIUCA JOS MASCA,OTHER
$USER1016,0,Romini sa nu se bage ca murim toți ca prosti sintem singuri,INSULT
$USER0997,0,Nu poporul moldovenesc nu a dorit unirea!!! Idioții dd sus nu au dorit unirea!!!,INSULT
$USER1741,1,tot asa si Italia a primit emigranti in tara lor si au fost violata studente in subpasajele din gari,OTHER
$USER0663,0,Să mori tu... ??!!!,ABUSE
$USER0646,0,Nu este un evreu si un dansator pe tocuri,OTHER
$USER0264,0,Nu va mai satura satana de a face rau,PROFANITY
$USER1688,0,Nu mai sunt speranțe pentru noi!,OTHER
$USER2185,0,Să-mi bag p...... A in nevasta lui arafat și în Carmen să le trag,ABUSE
$USER1427,0,Ai dreptate Marta ?,OTHER
$USER1144,0,În primu rand sa fie OM și apoi român și sa aibă o familie cu copii!,OTHER
$USER0055,0,Felicitări bravi români,OTHER
$USER3255,3,Hai laso naibii gata stirile cu covidu hai cu razboiul,PROFANITY
$USER1503,0,Terhes a mers cu ajutore an Ucraina prin romania nu.....erau multi romani care au probleme ...,OTHER
$USER0917,0,Corect adriana jos iohanis jos cartu la pușcărie cu toți hoți din parlament și guvern,OTHER
$USER2616,2,Asta este opera sclavului jegos de iohanis un căcat de globalist un sclav umil in fața UE,ABUSE
$USER1075,2,POPIRUL NU VREA. DICTATURĂ MILITARĂ ÎN ȚARĂ.,OTHER
$USER0566,0,Neinteresant ești tu,OTHER
$USER4130,0,Trădători împuțiți!,ABUSE
$USER0723,0,L-ati invitat pe dl.Mihai Neamtu ca sa-i laude pe americani ?Ca asta face pe blogul lui !,OTHER
$USER3059,0,Bai puțin da dracu o bomba și la noii ca degeaba trăim una nucleara,PROFANITY
$USER0093,0,"Asa pregatec si mascaricii nostri conducatori,vor sa ne batem cu rusii!",OTHER
$USER1728,0,"Bravo doamna Diana,respect pentru curajul dumneavoastră!",OTHER
$USER0010,0,"Fă și tu la fel, papagalule !",INSULT
$USER1556,0,Silviu Dragoe Perfecta dreptate !!,OTHER
$USER0555,0,VREM PACEEEE...NU RAZBOI !,OTHER
$USER0379,0,Vă mâncă în cur .Nu o să mai plece ăștia? Ce o să mai furați?Ăștia ne ia tot vouă că de la noi săracii nu au decât viața.,PROFANITY
$USER1467,0,Cretinii ăștia cred că noi uităm cât și-au bătut joc de români în ultimii 2 ani de pandelie,INSULT
$USER0203,0,V- a făcut semn cu mâna ..... Proasta mai ești Ruse !,INSULT
$USER1582,0,Traiasca rominia libera si tara noastra romina,OTHER
$USER0051,0,Poprul nu a stiut si daca ar fi stiut ce ar fi putut sa faca???!!!,OTHER
$USER3367,0,Denis Daniela Coman Perfecta dreptate aveți dar banii sunt în mana esuatilor si implicit România devine un stat eesuuaat.,ABUSE
$USER0170,0,"Oligarhii ucrainieni au fost primii care au fugit. ZELENSKY un actoras, care a dansat cu penisul pe un pian",OTHER
$USER0084,0,"TERHES, AI FOST 17 ANI IN SUA, L AI VĂZUT PE IUBI CÎȚU PE ACOLO??? CINE V A SPONSORIZAT IN SUA, BANDIȚILOR",OTHER
$USER1627,0,La multi ani scumpa mea romanca de fier,OTHER
$USER0590,0,E problema cu ce ne transmite,OTHER
$USER1121,0,Nu aș vota-o niciodată!,OTHER
$USER0027,0,Felicitări Mihai Lasca !,OTHER
$USER0697,0,"MACOVEI , PA-PA",OTHER
$USER0115,0,Nu I pasa lui Terhes cand este numit globalist! Pai ce conteaza parerea oamenilor. El are o agenda de dus la capat.,OTHER
$USER0283,1,Iar e schiflosita asta...mincinoșii astia..panica o băgați voi curvelor . . V as aresta pe toți...,ABUSE
$USER1182,1,"Ăștia au creat un TRIBUNAL în direct , hai sictirit CIUTACU",INSULT
$USER0310,0,Kamala iai adus lui Verner ceva ???? Sapca are .... Poate o caciula cai cam frig an SINERIA .... Huooo huooo VREM PACE PACE PACE ..!!!!!,OTHER
$USER0145,0,Undes trădători Aur,OTHER
$USER0296,0,ciolacul cu trei suflete calde,OTHER
$USER2453,1,Sunt muuulți proști,INSULT
$USER1326,0,Râdeți că niște Papagali,INSULT
$USER1839,0,Jos tradatorii din guvern!,OTHER
$USER0826,4,Totul este o excrocherie a criminalilor capitaliști UE și SUA!,OTHER
$USER2564,0,ca sa trimita copii la moarte nu trebuie sa i mai instruiasca...niste nenorociti,INSULT
$USER2744,0,Ați înnebunit dracu cu războiu vostru în loc sa vorbiți de legile care le da parlamentari globalisti,PROFANITY
$USER0992,0,"Kovesi va fi numită președinta, votul nostru NU CONTEAZA",OTHER
$USER3776,0,George Simion ia-le te rog și familia in pula la toți jegosii de la putere,ABUSE
$USER1418,0,Lazarus părerea me personală ar fi să îți schimbi meseria,OTHER
$USER1505,0,Petru cine vordesti ca prosti mai sinteti,INSULT
$USER0597,0,"Să nu provoace un accident ,să tragă pe dreapta",OTHER
$USER0489,0,"dar exploatarea sa fie la 60 - 40 pentru noi, cel putin, gazul din Marea Neagra",OTHER
$USER1825,1,"Acum, nu ne mai apară NATO ! De ce se încorporează copiii care nu au văzut o armă în viața lor și care nu vor război ?!?",OTHER
$USER1689,1,JOS MAFIA NE AM SATURAT.,OTHER
$USER0228,0,Dar cine e vinovat? Dacă ai conștiința refuzi sa faci un rău miilor de oameni! Deci nu e nevinovat!,OTHER
$USER2860,0,Denis Daniela Coman ai facultate di tot proasta ești … cine știe cum ai făcuto ca toți cei ce ii pupi in c…,INSULT
$USER1507,0,Totul pleca de la americani sa ajungă la putere dezbina Europa tot,OTHER
$USER0367,0,Sigur America este cu tine!!! De ce draku nu plecați din țara asta?,PROFANITY
$USER0783,0,RESPECT DOAMNA DIANA SOSOACA!,OTHER
$USER0626,0,Domnu Chitic vb când ajungeți acasă,OTHER
$USER2823,2,Iar tu ești un handicapat mintal.,INSULT
$USER0915,0,"Luis merg și eu, dar avem copii, dacă ei ar fi recrutați sau luați la război ăștia sar împușca singuri ptr că nu știu să țină o armă în mină",OTHER
$USER0255,2,A venit sa i-o sugă lu iohanita,ABUSE
$USER1736,0,Voi la conducere.,OTHER
$USER0041,0,Mittal a făcut la fel peste tot în România,OTHER
$USER0944,0,"DE CE ESTI PROST ,NU STI CE VORBESTI!",INSULT
$USER0113,0,"Asta a fost politica NATO ....distrugerea armatei române si sa platim taxa de smecher la NATO ..2,5% din Pib",OTHER
$USER0633,2,Ce s-a supărat ăla asa? Zici ca la cine știe ce emisiune a venit,OTHER
$USER0953,0,Noi suntem mici fata de alti.,OTHER
$USER1386,0,De unde stiti ca urmam noi ? Numai aiureli vorbiti !,OTHER
$USER0952,0,"Astăzi într-o subunitate din Constanța ,o santinelă e dezarmată de PM +muniție!!!",OTHER
$USER1581,0,DOAMNE AJUTA. FELICITARI DOAMNA SENATOR DIANA SOSOACA,OTHER
$USER0217,0,Ur sula e ocupata cu ciparea)))activeaza productia de cipuri,OTHER
$USER0496,0,NATO e un jefuitor de țări ?,OTHER
$USER0386,0,Aoleu. Aia doi se iau la bataie,OTHER
$USER1721,0,Unde e Tradatorul Radu moraru ???,OTHER
$USER0701,0,Nu vrem să fim colonie !,OTHER
$USER0846,0,Mergi pe altul live,OTHER
$USER0059,0,"Nu au pus frana ,scoate altceva pe piata",OTHER
$USER0365,0,E inevitabil un scandal cu Guvernul,OTHER
$USER0529,0,MI Duceți-vă naiba denemernicidute dracuști bn că suntem nenorociți pe viață,ABUSE
$USER0848,0,Respira si articuleaza dracului mai fa o pausa un stop,PROFANITY
$USER1373,0,"NU de asta ii este frica, frica ca va castiga rusia, si trebuie sa faca propaganda USA, sa denigreze rusia . Sincer NU ma asteptam sa faca asa ceva ! curva cu 2 fete .",ABUSE
$USER1277,1,"Dictatură capitalistă , mai periculoasă decât dictatura comunistă?!",OTHER
$USER1174,0,Numai prosti vorbesti nu iesti tu in masura dute acasa LA oale,OTHER
$USER1223,0,Daci minciuna continua sa nu ce dracu de carantina la o simpla gripa.,PROFANITY
$USER3464,0,Toti din televiziuni sunt porcii lui iohanis,INSULT
$USER1092,0,Felicitări George Simion Mult succes!!,OTHER
$USER0858,1,Afară din emisiune cu imbecilii! Gata! Au mâncat destul rahat în pandemie nenorociții! Chiar credeți prost poporul român! Lingăi proști de 2 lei!,INSULT
$USER1208,0,Nu avem nevoie de asa ceva,OTHER
$USER0835,0,Rusu spune ceia ce-i convine lui.,OTHER
$USER0311,0,A dispărut covidul,OTHER
$USER1263,2,Întrebați și poporul dacă e de acord,OTHER
$USER2389,0,Sunt oameni proști și ăștia sunt cei mai periculoși mai ales dacă sunt învățați!,INSULT
$USER3250,1,"Mai bine dati dracu tom si jerry,,ca la asta poate va crede lumea,,",PROFANITY
$USER3157,2,Lupan Laura Simona o sa vezi ca o mana de oameni ca noi o sa salveze o mare de prosti ca ei.,INSULT
$USER1687,0,Demisia guvernului tradator si criminal,OTHER
$USER0025,0,Buna ziua tuturor,OTHER
$USER0533,0,Este in coma alcoolica !,OTHER
$USER0161,0,NE CERTAM DEGEABA CU UCRAINA....,OTHER
$USER2747,2,"Prost mai esti,jegule!",ABUSE
$USER2301,1,Sunt mulți Idioți în România-nu va supărați astai Adevărul!!!,INSULT
$USER1223,1,Atata am de zis Iohanis sa îsi vada de treaba sa nu mai bage batul prin gard sa tot jidare ca nu are rost sa intram întrun razboi care nu e al nostru noi trebuie sa fim neutri.,OTHER
$USER0908,0,Nu mai avem euro an an băncii,OTHER
$USER1682,0,Aglaia Ionescu așa merită,OTHER
$USER1756,0,"Stau cuminti,isi asculta stapanii,sa nu deranjeze.",OTHER
$USER1700,4,"Terhes ocupat cu ajutorul pt ucraina, si noua ne a întors spatele",OTHER
$USER0096,0,"Mulții rusofili sunt pe aici, care nu accepta ce se vb despre criminalul putin..",OTHER
$USER1102,0,Felicitari Aur!,OTHER
$USER0294,0,Globalista satanista,ABUSE
$USER1524,0,"Alina Macsim, El e ardelean, nu e grec, e de confesiune greco-catolică, adică e un popă papistaș dpdv administrativ-canonic, deși în biserica lor oficiază o liturghie aparent ortodoxă.",OTHER
$USER1716,0,Bvooooo..demisia,OTHER
$USER0695,0,"Asta e,avem proști la ,,nivelii,, înalte.",INSULT
$USER1284,1,"Inflația e la cote maxime și creste în continuu,ptr. asta nu faceți nimic,e sfârșitul lumii,nimeni nu mai judeca?",OTHER
$USER0075,0,Mare respect pt tine d-na Diana de adevarat,OTHER
$USER1424,0,"...doi lupi trag de un ,, leș' !!!,ghiciți cine este acel ,,les'...???",OTHER
$USER0131,0,"Stai linistit ca sunt lângă Dunăre, sunt pe insula serpilor",OTHER
$USER1399,0,Nu mulțumim! Mai bine fiecare in tara lor!,OTHER
$USER1916,1,Tu nu ai copiii? Poate nu ești romanca 100% de asta nu te interesează ce se întâmple cu România.,OTHER
$USER0837,2,Mars actor grabit ca ai combinat lucruri sfasiitoare,INSULT
$USER3287,0,Afara cu acești oameni incopeteti și mafioți și criminali,INSULT
$USER0601,0,ASA ESTE PROSTUL PROST VA RAMANE ...,INSULT
$USER3500,0,Sa te fut în gura de Iohanis prost trebuie taiat,ABUSE
$USER2294,0,"Totul este numai făcătură de rahat condusă de bastarzi ,niste nenorociți fără nicio urmă de umanism !",ABUSE
$USER1762,2,Prietene ai sanse mari de tot sa mori prost dacă intrăm în război.,INSULT
$USER0527,0,Biden trebuia sa se duca in paralel la Moscova. Cu putin noroc Kamala ajungea prima femeie presedinte al SUA. Uraaaa! E o tipa faina! Datorita voturilor pentru ea a castigat tataie!,OTHER
$USER0159,0,"Romania este in nato. Putin nu ar ataca Romania niciodată pentru că știe ce va urma , așa cum spuneți dmv ar deschide cutia Pandora",OTHER
$USER1185,0,A fost călcat de tancuri,OTHER
$USER0679,0,"Neamtule, ce te doare capu de rursii?",OTHER
$USER0102,2,Neutralitate. Ruşii nu-s duşmanii noştrii. Naziştii din Ucraina sunt.,OTHER
$USER0626,0,"Și,,,,,țoalele,,,,sunt făcute în China și India",OTHER
$USER3037,0,"se bășeau prea mulți în grupul parlamentar, și dvs ați fost sacrificată . v-a dat afară nemernicii!",INSULT
$USER1615,0,iei sa mearga la Război nu Romani. Noi nu vrem Război,OTHER
$USER1544,0,"Luis au nevoie de oameni bolavi,preocupati sa se ducu cu capu...",OTHER
$USER0314,0,Ro să se gândească la propriu l popor,OTHER
$USER0342,0,Bă opriți exporturile de alimente,OTHER
$USER0791,0,Ioana Chirieci sunt doar un om..sunt aici sq învăț din greșeli..am greșit îmi asum și merg inainte..învăț din greșeli,OTHER
$USER1592,0,Dany Daniela un jeg de partid îmi pare rău ca l am votat dar am votat pt Diana ia sunat Diana sa iasă in str mâine la 12 și nu au rasp l a telf,ABUSE
$USER1049,0,"Comentarii răutăcioase,le este frică de AUR.",OTHER
$USER1123,0,Bună seara dragilor !,OTHER
$USER1387,0,Rusia va avea graniță cu Germania! NATO=URSS! Vestul europei va fi vândută de SUA pe gaze și petrol de la ruși! Totul nu este decât joc de glezne ale dinților!,OTHER
$USER0538,1,Poporul român vrea neutralitate Poporul român vrea PACE,OTHER
$USER0169,0,SĂ NU SE SCHIMBE CONSTITUȚIA ROMÂNIEI !,OTHER
$USER3698,0,Polițist jegos de ce nu oprești pe mafioții din guvern când merg la curve ???,ABUSE
$USER2781,0,Valentin Shelby Piei că nu e locul tău aici,ABUSE
$USER1388,0,Ori esti proasta ori esti troll .,INSULT
$USER0479,2,a venit cumva cu vize pt romani?....zi ba cocostarcule,INSULT
$USER1803,0,Și ceilalți parlamentari își trimit copiii la moarte?,OTHER
$USER1401,0,Nu mai suntem in ani 80....acum rachetele,OTHER
$USER2606,0,Ce dracu nu avem ce cauta acolo ce I care vorbesc fără cap nebuni,PROFANITY
$USER1246,0,Ce va trebuie nemernicilor,INSULT
$USER3372,0,"CEA MAI PERVERSA NATIE E LA BUCURESTI ,SUNT NASCUT CRESCUT IN BUCURESTI,DAR O SPUN CU PARERE DE RAU.",INSULT
$USER0681,0,"Arafat nu este vinovat pentru morții din perioada pandemiei. Vinovați sunt alții, mai mari decât Arafat.",OTHER
$USER1831,0,Clara Popescu ai copii??? Troll,OTHER
$USER1617,0,Respect doamna Diana.,OTHER
$USER1276,0,Singurul loc unde se vorbește și despre prețuri,OTHER
$USER0796,2,"Vrem ca Romania sa fie neutrá. Vrem pace si liniste, nu razboi.",OTHER
$USER1046,0,Se recunosc granițele mă-tii,ABUSE
$USER1527,0,"Vrem PACE, NU RAZBOI !",OTHER
$USER1625,0,IOHANIS NU-I DE-AL NOSTRU. DUCA SA....,OTHER
$USER0012,1,"O sa mergi cu mutu si cu sleahta lui de hoti, criminali si perversi!",INSULT
$USER0272,2,Mama mia ce făcătură. Voi nu vedeți că America împinge România în război? Trezireaaaaaa până nu este prea târziu.,OTHER
$USER0084,0,"CE TREABA AVEȚI CU RUSII, VEDEȚI VA DE ROMÂNI ȘI ROMÂNIA",OTHER
$USER1163,0,"Au ajuns oamenii să plece din tara lor, din pricina locurilor de muncă. Că a-ți distrus țara definitiv de 32 de ani. A-ți vândut tot la străini.",OTHER
$USER0194,0,ROexit că ăștia ne fac zombi,OTHER
$USER1034,4,Sluga americanilor! Trepadus vandut! asta chiar crede ca toti romanii sunt idioti? Un marsav!,ABUSE
$USER0868,2,Pai ce mai cazan... sua da explicatii cuiva pentru laboratoarele din ucraina,OTHER
$USER1900,0,Scoteti afara pe Iohanes ši ARAFAT Ciuc CIOLAC afara di-n guvern,OTHER
$USER1757,0,"Crema pace,neutralitate",OTHER
$USER3027,0,Chiar asa de proasta esti?,INSULT
$USER0215,4,Ce dracu mai cauta si asta sau asta,PROFANITY
